contrast_type,evaluation_mode,candidate_pool,system,baseline,metric,n_queries,delta,ci_low,ci_high,p_value,p_value_corrected,significant,first_stage,reranker,depth
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,ndcg@5,177,0.06630680178419791,0.022037532474938948,0.10976819393473512,0.0035,0.042,True,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,ndcg@5,177,0.06426198434137158,0.011691843314721758,0.11664191704627833,0.0146,0.1314,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,ndcg@5,177,0.09633362468612065,0.04356658253344234,0.1461783370529254,0.0004,0.0056,True,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,ndcg@5,177,-0.030422707227315462,-0.0798031914388215,0.01756351522759159,0.2168,0.8672,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,ndcg@5,177,-0.014436613325675815,-0.05958849027809961,0.0297009630964872,0.5289,1.0,False,,,
vs_baseline,job_to_talent,observed,bge,bm25,hit@10,177,-0.05084745762711865,-0.11299435028248588,0.011299435028248588,0.124,1.0,False,,,
vs_baseline,job_to_talent,observed,bge-base,bm25,hit@10,177,-0.05649717514124294,-0.11864406779661017,0.005649717514124294,0.0846,1.0,False,,,
vs_baseline,job_to_talent,observed,bge-large,bm25,hit@10,177,-0.011299435028248588,-0.06779661016949153,0.04519774011299435,0.7743,1.0,False,,,
vs_baseline,job_to_talent,observed,jina,bm25,hit@10,177,-0.01694915254237288,-0.06779661016949153,0.03389830508474576,0.5919,1.0,False,,,
vs_baseline,job_to_talent,observed,minilm,bm25,hit@10,177,-0.005649717514124294,-0.05649717514124294,0.04519774011299435,0.9083,1.0,False,,,
vs_baseline,job_to_talent,observed,mpnet,bm25,hit@10,177,-0.01694915254237288,-0.06779661016949153,0.03389830508474576,0.5635,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen,bm25,hit@10,177,0.03389830508474576,-0.01694915254237288,0.0847457627118644,0.2442,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding,bm25,hit@10,177,-0.011299435028248588,-0.062146892655367235,0.03954802259887006,0.7394,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding4,bm25,hit@10,177,0.005649717514124294,-0.03954802259887006,0.05649717514124294,0.9095,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,hit@10,177,0.005649717514124294,-0.03389830508474576,0.05084745762711865,0.8977,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,hit@10,177,0.02824858757062147,-0.022598870056497175,0.0847457627118644,0.3511,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,hit@10,177,0.011299435028248588,-0.03954802259887006,0.062146892655367235,0.741,1.0,False,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,hit@10,177,-0.02824858757062147,-0.0847457627118644,0.022598870056497175,0.3495,1.0,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,hit@10,177,-0.005649717514124294,-0.05649717514124294,0.04519774011299435,0.9128,1.0,False,,,
vs_baseline,job_to_talent,observed,bge,bm25,recall@10,177,-0.036592926847164135,-0.09430336965294593,0.020239837845770027,0.2125,1.0,False,,,
vs_baseline,job_to_talent,observed,bge-base,bm25,recall@10,177,-0.06060239195832416,-0.12137545246655414,0.0007332251082251103,0.0518,0.6734,False,,,
vs_baseline,job_to_talent,observed,bge-large,bm25,recall@10,177,-0.014714334629588864,-0.06712200699488831,0.03738381086898034,0.5825,1.0,False,,,
vs_baseline,job_to_talent,observed,jina,bm25,recall@10,177,-0.0023246997823269016,-0.05350673808300926,0.047821556974099344,0.9289,1.0,False,,,
vs_baseline,job_to_talent,observed,minilm,bm25,recall@10,177,0.00046408393866021196,-0.04985892520850147,0.04924754506322303,0.9842,1.0,False,,,
vs_baseline,job_to_talent,observed,mpnet,bm25,recall@10,177,8.315601535940877e-05,-0.0491528175214616,0.04857790984909628,0.9975,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen,bm25,recall@10,177,0.05771027465942719,0.008599524298676851,0.10771262870839139,0.0201,0.2814,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding,bm25,recall@10,177,0.00456440922542618,-0.04336223922029007,0.052210528407562296,0.8539,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding4,bm25,recall@10,177,0.010209846650524618,-0.03367063492063491,0.05395480225988701,0.6419,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,recall@10,177,0.010905055396580822,-0.03143016117592387,0.05282068567026195,0.6085,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,recall@10,177,0.04340621713503069,-0.007825623058673896,0.09554046824173938,0.104,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,recall@10,177,0.031730134272507156,-0.01675667082446743,0.08182178932178931,0.2063,1.0,False,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,recall@10,177,-0.032864969305647265,-0.08408803531684886,0.017605901631325364,0.2007,1.0,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,recall@10,177,-0.005605082299997554,-0.05349579328392885,0.04204560740577686,0.8246,1.0,False,,,
vs_baseline,job_to_talent,observed,bge,bm25,recall@20,177,-0.023972778633795582,-0.05720970296182155,0.007297551789077212,0.1416,1.0,False,,,
vs_baseline,job_to_talent,observed,bge-base,bm25,recall@20,177,-0.0397834274952919,-0.078060263653484,-0.004989406779661036,0.0332,0.4316,False,,,
vs_baseline,job_to_talent,observed,bge-large,bm25,recall@20,177,-0.04289749798224374,-0.07679681194511702,-0.01248217648641379,0.008,0.112,False,,,
vs_baseline,job_to_talent,observed,jina,bm25,recall@20,177,-0.012061290874850196,-0.04238144153398391,0.016658106488614963,0.4219,1.0,False,,,
vs_baseline,job_to_talent,observed,minilm,bm25,recall@20,177,-0.0006634137990070219,-0.028252867659647317,0.02518832391713748,0.9579,1.0,False,,,
vs_baseline,job_to_talent,observed,mpnet,bm25,recall@20,177,-0.0013696284882725573,-0.025529875021400417,0.02109227871939736,0.9008,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen,bm25,recall@20,177,0.0052174285225132675,-0.018832391713747648,0.028334189351138506,0.6656,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding,bm25,recall@20,177,0.007430234548878615,-0.011864406779661016,0.02787365177195683,0.4665,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding4,bm25,recall@20,177,-0.0028762198253723687,-0.02170989556582776,0.013885892826570772,0.7462,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,recall@20,177,-0.002741702741702743,-0.02318420280284687,0.017033592584440024,0.7827,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,recall@20,177,0.008654340010272214,-0.01826741996233522,0.035396550248245166,0.5279,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,recall@20,177,0.008234891285738743,-0.013987330936483479,0.030645437425098444,0.4591,1.0,False,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,recall@20,177,-0.005033384694401643,-0.02937104091765108,0.018465374079780845,0.6718,1.0,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,recall@20,177,0.0019688409518918,-0.020621682931004966,0.024080208868344454,0.8554,1.0,False,,,
vs_baseline,job_to_talent,observed,bge,bm25,ndcg@10,177,-0.04628439044993727,-0.09547769640334405,0.005210065744967931,0.0709,0.43470000000000003,False,,,
vs_baseline,job_to_talent,observed,bge-base,bm25,ndcg@10,177,-0.0956850641604371,-0.14221942810901192,-0.04872598563874767,0.0,0.0,True,,,
vs_baseline,job_to_talent,observed,bge-large,bm25,ndcg@10,177,-0.0519278547597483,-0.09991802610298382,-0.0028005075408746227,0.0362,0.2896,False,,,
vs_baseline,job_to_talent,observed,jina,bm25,ndcg@10,177,0.030089065958918536,-0.015429393806901451,0.07456412509825397,0.1824,0.7505000000000001,False,,,
vs_baseline,job_to_talent,observed,minilm,bm25,ndcg@10,177,-0.0008008195637485422,-0.043495344701280816,0.041690858195663504,0.9665,1.0,False,,,
vs_baseline,job_to_talent,observed,mpnet,bm25,ndcg@10,177,0.008915525000857549,-0.032376548383191116,0.05006948479835519,0.6816,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen,bm25,ndcg@10,177,0.05875491735429512,0.016920839129432652,0.09976603786240963,0.0053,0.055,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding,bm25,ndcg@10,177,0.03797182364094643,-0.0026114918094797975,0.07726056423075522,0.0621,0.43470000000000003,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding4,bm25,ndcg@10,177,0.04516684266632222,0.00398636233571592,0.08626766361750011,0.0318,0.2862,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,ndcg@10,177,0.054939746474991044,0.01601728557906238,0.09373874407358836,0.005,0.055,False,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,ndcg@10,177,0.06575080871655434,0.020823179955353766,0.11086845044677865,0.0043,0.0516,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,ndcg@10,177,0.07504464901351156,0.029433650133602052,0.1201790483096684,0.0016,0.020800000000000003,True,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,ndcg@10,177,-0.03029665516060994,-0.07165258666559342,0.010551923287668043,0.1501,0.7505000000000001,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,ndcg@10,177,-0.008869333066271393,-0.04644154569670586,0.028821976350730093,0.6426,1.0,False,,,
vs_baseline,job_to_talent,observed,bge,bm25,mrr,177,-0.05746870751851424,-0.12130437278798119,0.007817741861694401,0.0804,0.7236,False,,,
vs_baseline,job_to_talent,observed,bge-base,bm25,mrr,177,-0.1177206463129415,-0.17525933575364974,-0.058522081038695696,0.0,0.0,True,,,
vs_baseline,job_to_talent,observed,bge-large,bm25,mrr,177,-0.06633398344459468,-0.1308646235483795,-0.0006973977584216623,0.0447,0.44699999999999995,False,,,
vs_baseline,job_to_talent,observed,jina,bm25,mrr,177,0.034948185299237405,-0.024991289128997708,0.0947791390584688,0.2486,0.9944,False,,,
vs_baseline,job_to_talent,observed,minilm,bm25,mrr,177,-0.0083701460184511,-0.06648885166152115,0.050315170175869325,0.7737,1.0,False,,,
vs_baseline,job_to_talent,observed,mpnet,bm25,mrr,177,0.0012437305090248188,-0.05262729937062748,0.05490100635810421,0.9655,1.0,False,,,
vs_baseline,job_to_talent,observed,qwen,bm25,mrr,177,0.0442025022386113,-0.011411282336215899,0.09878979099059675,0.1194,0.8358000000000001,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding,bm25,mrr,177,0.045839663226253456,-0.008005517732691467,0.09939444350275835,0.0946,0.7568,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding4,bm25,mrr,177,0.04321414995454175,-0.01267084371306885,0.0991455681816507,0.1298,0.8358000000000001,False,,,
vs_baseline,job_to_talent,observed,qwen3_embedding8,bm25,mrr,177,0.0611636774005238,0.005949494745462987,0.11578754053227862,0.0282,0.3102,False,,,
vs_baseline,job_to_talent,observed,qwen4,bm25,mrr,177,0.07426669245998876,0.01702728839083221,0.1323384387268149,0.0108,0.1296,False,,,
vs_baseline,job_to_talent,observed,qwen8,bm25,mrr,177,0.09244529567731016,0.03430581916759241,0.15028494619444796,0.0018,0.0234,True,,,
vs_baseline,job_to_talent,observed,sheared_llama,bm25,mrr,177,-0.03893773304167123,-0.09338490758457826,0.01420470217872583,0.1571,0.8358000000000001,False,,,
vs_baseline,job_to_talent,observed,snowflake,bm25,mrr,177,-0.0069352429224024134,-0.06061401874428837,0.04616078485749409,0.7992,1.0,False,,,
vs_baseline,talent_to_job,full,bge,bm25,hit@1,230,-0.08695652173913043,-0.12608695652173912,-0.04782608695652174,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-base,bm25,hit@1,230,-0.08260869565217391,-0.12173913043478261,-0.04782608695652174,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-large,bm25,hit@1,230,-0.08260869565217391,-0.12173913043478261,-0.043478260869565216,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,jina,bm25,hit@1,230,-0.034782608695652174,-0.0782608695652174,0.008695652173913044,0.1526,1.0,False,,,
vs_baseline,talent_to_job,full,minilm,bm25,hit@1,230,-0.013043478260869565,-0.05652173913043478,0.030434782608695653,0.6105,1.0,False,,,
vs_baseline,talent_to_job,full,mpnet,bm25,hit@1,230,-0.02608695652173913,-0.06956521739130435,0.017391304347826087,0.2922,1.0,False,,,
vs_baseline,talent_to_job,full,qwen,bm25,hit@1,230,0.05217391304347826,0.0,0.10434782608695652,0.0586,0.586,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding,bm25,hit@1,230,-0.004347826086956522,-0.04782608695652174,0.0391304347826087,0.9258,1.0,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding4,bm25,hit@1,230,0.004347826086956522,-0.043478260869565216,0.04782608695652174,0.9294,1.0,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding8,bm25,hit@1,230,0.013043478260869565,-0.030434782608695653,0.06086956521739131,0.6375,1.0,False,,,
vs_baseline,talent_to_job,full,qwen4,bm25,hit@1,230,0.04782608695652174,-0.004347826086956522,0.1,0.074,0.5976,False,,,
vs_baseline,talent_to_job,full,qwen8,bm25,hit@1,230,0.05217391304347826,0.004347826086956522,0.1,0.0382,0.42019999999999996,False,,,
vs_baseline,talent_to_job,full,sheared_llama,bm25,hit@1,230,-0.043478260869565216,-0.08695652173913043,0.0,0.0664,0.5976,False,,,
vs_baseline,talent_to_job,full,snowflake,bm25,hit@1,230,-0.02608695652173913,-0.06521739130434782,0.013043478260869565,0.2506,1.0,False,,,
vs_baseline,talent_to_job,full,bge,bm25,recall@1,230,-0.07681159420289854,-0.11231884057971014,-0.044202898550724644,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-base,bm25,recall@1,230,-0.07028985507246376,-0.1036231884057971,-0.04057971014492753,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-large,bm25,recall@1,230,-0.06811594202898551,-0.10362318840579711,-0.034057971014492754,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,jina,bm25,recall@1,230,-0.02826086956521739,-0.06666666666666667,0.009420289855072464,0.1546,0.9594,False,,,
vs_baseline,talent_to_job,full,minilm,bm25,recall@1,230,-0.01847826086956522,-0.05471014492753624,0.017391304347826087,0.3131,1.0,False,,,
vs_baseline,talent_to_job,full,mpnet,bm25,recall@1,230,-0.031159420289855074,-0.06884057971014493,0.0065217391304347805,0.1066,0.9594,False,,,
vs_baseline,talent_to_job,full,qwen,bm25,recall@1,230,0.04456521739130435,0.00036231884057970885,0.0891304347826087,0.0498,0.498,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding,bm25,recall@1,230,-0.004202898550724636,-0.042322463768115916,0.0340615942028985,0.8317,1.0,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding4,bm25,recall@1,230,0.0028985507246376816,-0.03768115942028985,0.04275362318840579,0.8879,1.0,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding8,bm25,recall@1,230,0.0039855072463768106,-0.03369565217391304,0.04239130434782608,0.8436,1.0,False,,,
vs_baseline,talent_to_job,full,qwen4,bm25,recall@1,230,0.033695652173913036,-0.009420289855072464,0.07717391304347826,0.1228,0.9594,False,,,
vs_baseline,talent_to_job,full,qwen8,bm25,recall@1,230,0.0343167701863354,-0.00735248447204967,0.0767080745341615,0.1128,0.9594,False,,,
vs_baseline,talent_to_job,full,sheared_llama,bm25,recall@1,230,-0.04057971014492753,-0.0789855072463768,-0.0021739130434782626,0.0378,0.4158,False,,,
vs_baseline,talent_to_job,full,snowflake,bm25,recall@1,230,-0.01956521739130435,-0.05652173913043478,0.01811594202898551,0.3108,1.0,False,,,
vs_baseline,talent_to_job,full,bge,bm25,recall@5,230,-0.14444444444444443,-0.1983152173913043,-0.09130434782608696,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-base,bm25,recall@5,230,-0.15082125603864732,-0.2029951690821256,-0.0991243961352658,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-large,bm25,recall@5,230,-0.1538647342995169,-0.20531400966183572,-0.10410628019323671,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,jina,bm25,recall@5,230,-0.08208419599723946,-0.13788906142167012,-0.02556815044858525,0.0033,0.033,True,,,
vs_baseline,talent_to_job,full,minilm,bm25,recall@5,230,-0.025562456866804695,-0.0829492753623188,0.03144996549344374,0.3741,1.0,False,,,
vs_baseline,talent_to_job,full,mpnet,bm25,recall@5,230,-0.005676328502415458,-0.06751207729468599,0.055193236714975835,0.8548,1.0,False,,,
vs_baseline,talent_to_job,full,qwen,bm25,recall@5,230,0.07512077294685991,0.013285024154589375,0.13743961352657005,0.0187,0.1584,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding,bm25,recall@5,230,0.05983091787439614,-0.004662439613526567,0.12340640096618358,0.0673,0.4038,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding4,bm25,recall@5,230,0.0593719806763285,-0.005121376811594202,0.12410628019323672,0.0711,0.4038,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding8,bm25,recall@5,230,0.07371980676328503,0.0069559178743961395,0.1389402173913043,0.0298,0.2086,False,,,
vs_baseline,talent_to_job,full,qwen4,bm25,recall@5,230,0.08164251207729468,0.01473429951690821,0.14758454106280192,0.0176,0.1584,False,,,
vs_baseline,talent_to_job,full,qwen8,bm25,recall@5,230,0.11972739820565907,0.05577449965493446,0.18398291925465834,0.0003,0.0032999999999999995,True,,,
vs_baseline,talent_to_job,full,sheared_llama,bm25,recall@5,230,-0.047922705314009655,-0.10821256038647344,0.010289855072463763,0.1079,0.4316,False,,,
vs_baseline,talent_to_job,full,snowflake,bm25,recall@5,230,-0.009154589371980675,-0.06992753623188407,0.05183635265700483,0.7687,1.0,False,,,
vs_baseline,talent_to_job,full,bge,bm25,ndcg@5,230,-0.11940249226899928,-0.16013716927724175,-0.07973171802317061,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-base,bm25,ndcg@5,230,-0.11908098915748976,-0.15864932858717654,-0.08107600431513372,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-large,bm25,ndcg@5,230,-0.120735468386996,-0.1604025572501594,-0.08200327417620186,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,jina,bm25,ndcg@5,230,-0.060447838683746306,-0.10541024597695124,-0.014692363418097489,0.0081,0.08099999999999999,False,,,
vs_baseline,talent_to_job,full,minilm,bm25,ndcg@5,230,-0.022031373026448805,-0.06521750171403262,0.020884138201729772,0.3078,0.9234,False,,,
vs_baseline,talent_to_job,full,mpnet,bm25,ndcg@5,230,-0.017590720816005816,-0.061905720863132625,0.02601231134156472,0.4391,0.9234,False,,,
vs_baseline,talent_to_job,full,qwen,bm25,ndcg@5,230,0.0623847162755077,0.013091816559680699,0.11270338304374054,0.0124,0.0992,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding,bm25,ndcg@5,230,0.03196438484858393,-0.014008344090483906,0.07796274915740291,0.1649,0.7755,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding4,bm25,ndcg@5,230,0.03287320219220903,-0.01267368109193257,0.07744891890266598,0.1551,0.7755,False,,,
vs_baseline,talent_to_job,full,qwen3_embedding8,bm25,ndcg@5,230,0.040437436346479,-0.005443938553716737,0.08649775588798261,0.0853,0.5118,False,,,
vs_baseline,talent_to_job,full,qwen4,bm25,ndcg@5,230,0.06615135467616454,0.01583896607932157,0.11632185316520345,0.0092,0.0828,False,,,
vs_baseline,talent_to_job,full,qwen8,bm25,ndcg@5,230,0.08939466001401464,0.04085278510740433,0.13813780455157088,0.0001,0.0011,True,,,
vs_baseline,talent_to_job,full,sheared_llama,bm25,ndcg@5,230,-0.04386498435175082,-0.08714912076785425,-0.001085986479249606,0.0452,0.31639999999999996,False,,,
vs_baseline,talent_to_job,full,snowflake,bm25,ndcg@5,230,-0.01972452307425111,-0.0631813499431075,0.024136393816314532,0.3674,0.9234,False,,,
vs_baseline,talent_to_job,full,bge,bm25,hit@10,230,-0.18695652173913044,-0.2608695652173913,-0.11304347826086956,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-base,bm25,hit@10,230,-0.23043478260869565,-0.2956521739130435,-0.16521739130434782,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,bge-large,bm25,hit@10,230,-0.22608695652173913,-0.29130434782608694,-0.1608695652173913,0.0,0.0,True,,,
vs_baseline,talent_to_job,full,jina,bm25,hit@10,230,-0.0782608695652174,-0.15217391304347827,-0.004347826086956522,0.0476,0.23800000000000002,False,,,
